product_id,lead_time_days,safety_stock
8138851,5,24
8138852,5,25
8140143,2,27
8138855,6,39
8138854,4,14
8138853,7,15
8109485,4,13
8138857,4,31
8138858,7,22
8138856,2,15
8138864,3,18
8028184,5,34
6296200,3,28
8038732,3,40
8142633,5,17
8142632,7,40
8142631,6,6
8139365,5,33
8139364,3,26
8139363,6,16
8117786,3,35
8111852,3,25
8128506,7,10
8037235,5,6
8128507,7,25
8136040,7,24
8136041,4,10
8131870,6,30
8131869,5,27
8133441,6,8
8037244,4,27
8040150,2,19
8040151,3,20
8141422,4,5
8128508,4,11
8121638,2,40
8142379,6,15
8021446,3,15
8021448,2,11
8021657,4,12
8121352,4,40
8121353,4,28
8121350,2,20
8121351,2,40
8121355,5,40
8121354,6,33
8020821,2,22
8010986,7,34
8010987,6,25
8018718,3,11
8010988,3,14
8010989,2,17
8013369,7,25
8010969,7,13
8010970,4,21
8010971,2,24
8010963,4,15
8010964,3,16
8034271,7,26
8026109,4,19
8010994,5,7
8010993,2,8
8010981,5,21
8010982,7,12
8010983,6,5
8010992,2,11
8010990,2,17
8010991,5,24
8010960,5,22
8010962,4,31
8015846,3,35
8015847,4,36
8010984,4,39
8010985,4,6
8018924,5,36
8011004,4,20
8011005,7,34
8011006,3,39
8011007,2,18
8010975,5,33
8010976,4,6
8010977,3,20
8010972,6,30
8010973,5,34
8010974,2,18
8010978,5,17
8010979,6,33
8010980,3,19
8010995,6,9
8010997,2,33
8010996,6,12
8010998,4,33
8011000,4,7
8010999,3,38
8011001,5,32
8011003,5,23
8011002,4,31
8010966,2,21
8010967,7,26
8010968,2,17
8010957,4,12
8037075,7,27
8112234,6,24
8118070,2,19
8133943,6,19
8114518,4,25
8034413,7,15
8126725,6,21
8028679,5,5
8131172,2,22
8131136,5,25
8131137,3,24
8131731,7,9
8135128,5,36
8131134,3,5
8131135,3,12
8143982,7,33
8142958,4,24
8142957,4,15
8028709,7,27
8133696,2,13
8118300,7,27
8020538,6,30
8028675,6,14
8020537,7,22
8024468,2,10
8143981,2,32
8118696,5,15
8118697,3,9
8118699,3,20
8021001,4,16
8123635,6,12
8038371,3,38
8020046,4,14
8032286,7,10
8139585,3,11
8038373,3,16
8020043,5,23
8038372,4,24
8139593,6,27
8041169,2,38
8041168,5,22
8129247,2,8
8126088,5,6
8126089,4,23
8125753,3,33
8140965,4,11
8011414,5,12
8011412,3,15
8011416,2,34
6034531,6,20
8011413,2,24
8019429,3,15
8031907,7,15
8016945,5,35
8016943,7,31
8127377,5,20
8127255,2,12
8127254,3,34
8024682,5,18
6533126,6,15
6533128,6,12
8009700,6,36
8010797,3,31
8013427,7,21
8013428,2,40
8013484,3,33
8013426,5,26
6039226,4,9
8125754,5,6
8016951,7,8
8129245,6,19
8129244,5,37
8126080,7,40
8126081,3,34
8019430,2,6
8131738,5,17
8016952,3,35
8016950,5,20
8138906,2,29
8016948,2,15
8016949,3,11
8142811,3,10
8142812,2,5
8041010,5,11
8041011,2,30
8134552,2,18
8021374,6,35
8021373,6,15
8140354,7,37
8011046,3,11
8016099,2,32
8016097,4,38
8011043,3,36
8016101,4,6
8016100,3,40
8043389,4,30
8043387,6,24
8031374,5,13
8031373,5,6
8120432,5,40
8109262,6,24
8128420,3,18
8138832,6,39
8128418,7,35
8017037,3,27
8017038,7,35
8128419,6,10
8138274,6,9
8128421,7,40
8017036,7,13
8128417,6,15
8009104,5,13
8129914,6,14
8129915,7,30
8133417,7,35
8129920,2,16
8138276,6,28
8140352,4,37
8117181,3,9
8017015,5,16
8129913,5,37
8138275,6,33
8003426,7,15
8131660,7,28
8131658,6,35
8111593,5,27
8131656,5,9
8111592,6,9
8131657,4,26
8131655,4,14
8131659,4,26
8017052,7,27
8017053,2,32
8043098,7,9
8043097,4,37
8043095,5,10
8043100,4,8
8131670,3,15
8131661,4,39
8131662,4,6
8017055,7,13
8131671,4,12
6302023,5,36
9998758,5,34
9998528,7,7
8141924,3,27
8141925,5,34
8141926,2,18
8141934,6,36
8141935,5,34
8141930,3,31
8141936,3,5
8141921,3,28
8141922,5,25
8141923,5,14
8141937,4,36
8142943,6,33
8141938,5,31
8001461,5,31
8021808,3,35
8001463,3,31
8021807,5,20
8136709,5,33
8001462,3,18
8021809,4,16
8136708,7,21
8002123,5,23
8002122,7,10
8040691,7,8
8040704,4,22
6298019,6,11
9997142,5,12
8137403,7,38
8137405,7,37
8137398,2,30
8137399,4,11
8137402,2,19
8137406,2,31
8137401,3,12
8137400,3,5
8111768,7,16
8111773,6,33
8111771,2,26
8115953,7,5
6223603,6,14
6223601,6,17
6223602,6,37
8002838,6,34
6231635,2,10
6223606,6,7
6231633,6,14
6223604,2,32
6231634,6,40
6223605,6,13
8139944,3,32
8139943,2,32
8139941,7,14
8126016,5,22
8126019,4,35
8135714,7,21
8132325,2,29
8139507,6,39
8004609,6,28
8040816,2,6
8004610,5,5
8034137,4,7
8141787,6,31
8004612,4,32
8034138,6,19
8004611,2,35
8139509,5,32
8004616,6,11
8141786,4,10
8019667,5,36
8004629,2,6
8011211,2,16
8030377,5,5
8025593,7,5
8130971,4,36
8129795,4,26
8130975,2,30
8130976,6,35
8130977,4,14
8142880,4,38
8142881,3,26
8004615,6,26
8011209,6,15
8136564,7,7
8038944,7,25
8038943,4,27
8004617,3,24
8139508,7,15
8027652,4,13
8005333,4,5
8115583,6,29
8017424,7,40
8039806,7,32
8039805,6,27
8038941,6,24
8004619,2,18
8041926,4,11
8041928,6,12
8133568,5,25
8013025,4,16
8013026,6,28
8126316,6,14
8026845,3,8
8038945,2,5
8041929,5,37
8129796,7,16
8029098,2,25
8113610,4,5
8135712,6,12
8135713,7,24
8135709,4,18
8135710,6,32
8135708,5,26
8133566,6,27
8142882,6,7
8133567,6,29
8139510,4,40
8009755,5,29
8027650,7,37
8004634,7,16
8025264,7,23
8137835,7,39
8137834,6,30
8128396,5,12
8117360,3,36
8004630,5,18
8038942,3,20
8020597,5,6
8015038,4,31
8015037,7,7
8019665,5,35
8004624,7,29
8004626,7,8
8028083,7,5
8026846,5,22
8143035,2,12
8004627,7,13
8005524,2,8
8012581,5,24
8027647,5,35
8027648,2,32
8131956,2,34
8038946,6,16
8007604,6,20
8008288,6,7
8007296,2,9
8131233,3,5
8020656,3,5
8140741,4,17
8140739,6,33
8140740,4,25
8140742,7,35
8140738,5,33
8140743,7,37
8134086,7,24
9999348,3,16
9998705,6,8
9998711,2,19
8016599,2,8
9998717,5,27
8133891,6,32
8133893,4,28
8014560,5,29
8026726,5,22
8035977,7,30
9998702,3,39
8031273,5,39
8016594,4,15
8026718,5,32
8031274,2,23
8042435,2,19
8116572,4,22
8126492,4,30
8041354,2,8
8041350,5,11
8133298,2,34
8133299,6,5
8136518,7,40
8136517,4,12
8136516,5,16
8039051,6,28
8039050,3,13
8042433,3,19
8042432,2,10
8037132,7,38
8037116,3,28
8119333,5,11
8119334,2,13
8116571,5,15
8116570,5,32
8126082,7,30
8126083,6,28
8037117,3,33
8037114,7,21
8037109,2,6
8037110,2,11
8037106,6,14
8037105,6,10
8142049,5,38
8142052,2,20
8142053,6,9
8139711,6,19
8139712,4,31
8139713,4,10
8139715,4,37
8140035,3,16
8139716,2,36
8139717,3,13
8143355,7,11
8143364,7,40
8143371,2,40
8143365,5,30
8143356,6,14
8143372,6,31
8143366,4,8
8029418,6,20
8029419,5,31
8039647,3,10
8142698,4,36
8132117,2,11
8121246,3,14
8028594,3,7
8028473,4,34
8141342,2,24
8141340,7,34
8141339,4,40
8141336,7,21
8034852,5,17
8034851,2,22
8034853,3,24
8024464,6,10
8024465,3,27
8024466,3,28
8116154,7,10
6034514,7,17
8016373,7,33
6300513,2,29
6034511,3,23
6030340,5,19
8041362,4,9
8139619,4,11
8139615,2,28
8139620,6,33
8033822,2,30
8033824,4,6
8036383,4,12
8033817,2,12
8139600,7,39
8041366,5,21
8142055,3,32
8111719,4,12
8139617,2,20
8139598,6,29
8142054,6,30
8116581,5,14
8139621,4,25
8139618,6,13
8139623,6,39
8033821,7,19
8033823,5,40
8036382,5,12
8033816,4,18
8119206,7,37
11148,5,25
8140974,5,8
8140973,4,32
8140972,3,27
8140978,3,28
8140979,5,40
8140975,2,30
8140976,6,21
8140980,5,18
8140981,5,23
8140977,7,30
9994545,6,5
8008308,5,26
9991495,2,40
9998618,5,15
9998617,3,21
9991049,4,27
9991047,2,31
8136305,7,38
9991172,4,39
9991180,2,32
8016870,3,32
8137946,5,39
8137947,5,15
6270010,4,23
8123115,4,26
8123117,2,25
8123116,2,10
8123107,3,10
8123108,6,34
8123119,5,33
8123118,4,11
8124764,3,23
8016930,2,10
8020923,4,21
6032585,5,12
8020456,7,14
8019122,5,32
8121443,7,33
8121444,4,28
8121445,4,28
8120868,2,15
8120869,3,20
8120870,4,17
8120867,2,27
8034217,4,12
8039804,4,23
8016023,6,33
8002138,3,7
8118808,6,36
8142000,5,20
8139858,2,6
8143682,2,33
8143680,3,10
8141999,2,8
8139855,4,29
8139859,3,22
8143677,3,15
8139860,3,27
8139857,5,22
8141998,7,5
8142174,4,31
8139856,2,7
8139537,6,11
8143456,4,36
8143457,6,10
8136795,2,27
8007806,5,29
8143198,4,11
8009719,3,28
8136567,5,5
8136794,7,18
8143194,2,32
8130810,2,25
8136566,2,30
8139391,5,25
8143202,7,33
8143203,2,5
8136796,3,39
8007807,4,30
8143199,7,14
8130811,2,33
8136797,4,9
8136568,7,38
8130809,5,17
8143200,2,35
8136798,3,13
8136569,2,25
8135400,6,23
8143201,2,5
8136799,2,19
8121266,5,10
8136098,5,15
8136097,7,37
8142116,4,40
8138807,3,34
8142117,3,13
8136099,3,14
8042550,6,9
8112967,7,5
8112961,4,11
8038967,6,38
8042761,2,15
8116747,3,39
8042540,6,33
8116887,2,11
8042551,2,21
8112968,2,18
8112964,4,11
8042552,2,6
8112969,4,32
8112965,6,38
8122281,2,8
8136804,5,18
8121265,6,11
8006945,4,6
8124185,5,24
8112970,6,26
8010537,4,29
8027677,3,20
8135398,6,15
8127860,3,7
8127864,6,6
8127859,6,26
8127863,4,34
8127856,4,28
8127855,2,24
8127858,5,30
8127861,6,17
8127865,7,15
8127862,4,24
8127866,7,18
8143193,2,36
8127867,2,34
8142745,6,21
8142750,6,8
8116295,4,31
8142744,4,14
8116763,4,9
8142749,2,23
8116294,4,26
8116759,6,12
8116757,7,33
8142743,7,24
8116756,4,38
8142746,4,39
8142751,5,31
8116296,4,21
8142747,3,28
8123569,3,29
8142752,5,33
8116299,2,13
8142748,7,32
8142753,4,39
8122282,6,36
8015066,5,6
8136803,3,21
9999480,6,6
8116755,3,35
8143272,6,32
8130469,5,23
8136096,4,15
8040471,3,37
8040472,2,35
8024105,7,31
8024106,3,28
8116791,6,23
8116753,5,28
8000861,5,10
8112196,3,18
8112197,5,17
8141673,3,36
8010799,2,18
8133416,2,30
8133415,6,33
8123080,3,17
8141672,7,19
8120521,4,40
8133272,2,12
8132850,6,30
8132851,5,10
8131024,2,26
8138057,4,10
8132025,6,34
8132015,4,18
8132018,6,28
8132022,3,15
8132026,4,30
8132016,4,16
8132020,4,38
8132027,7,23
8132017,7,19
8109469,5,37
8137894,7,10
8143980,2,18
8137893,2,9
8037826,6,27
8139681,3,33
8037830,7,32
8126285,4,26
8037828,7,11
8041794,3,37
8136745,4,21
8119279,6,28
8002900,6,17
6300187,4,35
6300186,5,16
8139677,4,21
6033476,4,24
6033477,5,12
8119278,5,30
8119280,7,18
8119281,7,25
8139675,6,40
8139674,7,25
8139676,4,11
8038050,5,32
6033474,2,8
8139683,4,21
8037840,7,17
8139684,4,36
8037838,2,37
8139685,3,30
8037841,2,11
8037842,3,40
8119275,2,10
8119271,4,17
8119273,4,37
8119276,2,37
8119274,4,13
8119270,4,23
8119272,7,26
6033398,7,7
6033397,5,16
6033399,3,37
6033400,6,15
6033401,6,19
6033423,3,11
6033402,6,21
6033407,6,20
6033408,4,22
6033429,3,38
6033413,7,17
6033415,2,12
6530464,7,20
6033403,7,20
6033409,7,39
6033430,2,9
6033416,2,7
6030468,3,11
6033404,6,32
6033419,6,38
6033431,2,26
6033405,2,34
6033410,5,24
6530465,3,13
8002904,7,11
8002896,7,39
8024812,6,36
8109916,5,11
8109915,3,37
8032145,2,40
8112037,4,11
8014271,5,34
6033480,2,9
8139678,3,15
8037835,2,22
8037836,6,29
8139682,4,18
8037825,2,30
8037829,2,35
8126284,3,32
8037827,4,5
8136744,6,25
6033483,3,29
8031461,4,13
8134734,3,9
8132411,5,32
8134735,5,26
8132410,3,38
8134745,4,10
6298039,2,31
8133175,7,40
8139383,2,23
8133174,2,34
8124235,6,5
8134273,4,9
8134274,6,12
8132272,6,6
8138814,7,39
8128094,3,24
8030761,3,22
8025534,3,29
8126952,4,30
8009395,6,38
8000998,6,16
8010170,6,12
8010729,4,16
8133176,5,14
8031620,3,26
8141079,4,22
8142680,3,35
8142681,3,37
8142682,3,10
8142683,7,38
8142684,6,13
8025012,5,28
8138934,3,12
8017393,4,17
8143672,2,11
8143750,4,18
8141899,7,25
8014640,3,13
8139412,4,19
8019648,6,9
8024187,6,35
8024188,2,34
8017391,6,15
8014825,6,31
8139384,6,28
8143751,3,10
8124237,5,6
8124236,2,18
8037151,6,18
8129023,5,7
8135861,6,26
8140077,6,38
8133500,6,33
8138893,5,23
8138894,4,25
8140563,2,27
8111011,4,27
8036019,3,19
8039130,2,32
8031622,7,23
8039998,3,31
8134837,3,37
8041982,7,34
8143748,2,40
8036951,2,21
8036022,6,7
8138812,2,36
8138811,2,34
8031103,5,39
8036110,2,32
8120343,3,33
8036107,3,16
8133501,6,10
8139400,4,24
8138813,6,11
8133502,3,38
8019649,4,37
8036020,2,27
8129337,3,35
9999569,2,32
9999566,5,38
8009773,3,16
8009774,6,29
8009775,6,36
8031105,6,19
8031104,4,12
8117446,3,12
8036941,4,18
8110265,7,16
8115206,6,8
8025011,3,24
8025010,2,34
8041164,3,24
8025533,6,19
8120531,2,31
8137532,7,29
8137530,7,31
8137531,6,18
8042622,7,13
8010351,7,23
8138778,6,28
8025532,5,22
8020871,5,26
8003935,2,24
8043438,5,27
9999565,5,17
8032276,6,33
8034569,7,12
8017389,4,29
8017390,4,15
8138810,2,6
8038996,7,31
8122717,6,21
8032275,2,25
8042495,2,27
8121843,2,30
8139557,7,15
8139556,3,18
8039039,3,8
8039044,7,19
8039041,4,36
8110313,3,5
8115209,4,6
8134542,7,26
8130614,4,34
8128215,4,26
8128216,3,28
8130615,7,24
8128217,3,23
8128218,2,11
8041340,4,32
8041341,6,23
8041339,2,16
8133173,3,6
8133172,2,5
8122715,6,39
8122716,7,20
8139382,6,13
8129722,3,18
8134543,7,33
8119703,3,21
8137721,7,9
8137720,6,13
8137723,4,16
8143973,6,10
8143974,6,12
8143975,2,15
8137725,4,40
8143972,5,30
8137727,3,32
8137896,3,33
8143971,2,30
8137728,3,40
8116691,4,32
8124837,4,6
8124839,2,12
8122840,3,27
8115093,4,27
8021038,4,18
8122897,5,34
8040641,5,16
8002220,2,6
8002229,4,29
8031202,7,21
8038593,2,15
8031203,2,5
8016040,2,35
8112591,6,12
8016063,2,15
8016041,4,13
8016042,7,10
8016043,2,13
8016044,7,25
8016046,6,10
8016048,7,18
8016049,4,25
8016050,7,10
8016051,5,32
8016052,2,21
8016053,3,17
8016054,6,19
8016056,6,19
8016057,7,36
8016058,2,29
8016059,7,30
8112590,2,33
8016061,5,26
8016062,4,6
6033432,4,31
8001158,4,33
6033458,3,31
6033448,5,23
6033433,7,17
6033434,4,21
6033435,4,24
6033443,5,36
8000165,4,23
6033449,4,38
6033454,4,29
6033436,7,39
6033444,7,27
6536005,7,12
8000166,5,14
6033437,4,18
6033445,6,40
6033450,4,17
8001162,4,40
6033438,3,36
6033446,7,19
6033451,6,12
8000167,7,21
6033439,2,25
6033447,2,19
8040432,3,5
8040447,7,29
8040433,4,20
8040434,2,36
8040435,6,14
8040436,2,19
8040437,6,13
8040438,2,28
8040439,5,20
8040440,5,16
8040445,2,6
8040442,7,19
8040441,5,35
8040443,3,7
8040444,3,24
8040446,4,31
8123400,5,8
8119199,3,31
8011610,7,15
6033472,3,37
6033473,4,36
8135387,6,18
8129055,6,16
8129053,6,8
8135388,7,32
8129054,7,35
8135386,6,25
8123231,5,23
8123234,4,39
8123230,7,35
8123232,4,10
8123233,7,11
8130512,3,30
8130518,2,37
8130513,4,11
8130524,6,36
8130514,7,16
8130519,6,5
8130525,3,26
8130520,2,9
8130515,6,24
8130526,4,10
8130522,3,13
8130516,6,28
8130527,3,33
8130523,7,21
8130517,2,16
8135658,6,16
8135659,4,27
6295355,4,10
8114611,4,20
8035394,7,26
8029380,4,32
8029381,2,18
8029382,5,38
8127567,6,13
8127568,3,19
8127569,2,32
8127570,5,29
8029377,7,27
8029378,2,19
8029379,5,7
8136839,2,35
8132422,2,21
8115504,3,19
8115503,4,27
8038830,3,29
8132424,6,8
8038825,4,8
8132426,4,36
8038826,6,24
8038832,7,36
8038831,5,38
8132435,6,25
8132437,5,38
8132436,5,35
8124622,7,12
8038692,6,34
8041492,5,12
8113566,7,21
8113567,4,32
8113585,5,37
8122496,6,9
8122494,2,14
8122495,6,39
8029384,6,24
8029383,2,21
8029385,4,24
8029387,2,37
8029386,4,8
8029388,4,11
8136837,3,21
8136838,4,40
8136836,4,25
8127002,7,25
8127004,2,38
8127003,2,23
8126999,3,13
8029343,4,14
8029346,4,37
8029344,5,36
8132421,7,33
8029345,5,12
8038693,4,13
8029336,3,33
8029337,4,28
8029339,7,16
8029338,2,31
8113552,3,35
8029202,5,26
8122548,5,20
8122554,6,37
8122550,7,16
8122547,7,30
8041518,4,9
8041517,7,16
8122546,7,15
8122553,2,10
8029203,3,40
8029330,5,12
8029331,5,21
8113548,4,35
8113547,2,14
8113554,5,33
8113555,6,24
8113550,7,35
8113553,3,13
8113557,3,12
8115450,2,5
8113556,3,11
8113549,5,34
8113551,3,15
8115455,3,20
8115452,4,25
8113546,3,37
8029201,7,20
8029323,4,30
8029322,4,13
8029319,3,29
8029204,7,23
8029205,7,16
8029206,5,38
8029320,6,22
8029321,2,32
8029329,5,35
8029327,2,30
8029328,5,39
8029326,4,38
8029324,6,10
8029325,7,17
8041513,2,27
8041514,5,27
8029332,4,30
8029334,4,31
8029335,5,16
8029022,6,15
8115461,3,34
8115462,4,15
8115463,3,11
8115466,7,31
8029020,4,11
8029024,2,12
8115465,3,11
8115464,5,32
8115460,7,7
8115467,6,16
8029017,4,6
8113540,2,14
8113536,6,37
8113538,2,18
8113537,6,16
8113539,7,36
8113541,2,37
8132418,5,5
8132419,5,35
8132417,7,6
8132420,3,20
8132416,3,21
8041495,4,5
8029333,3,17
8127563,2,20
8124624,7,30
8124623,7,20
8132438,7,34
8134095,7,23
8132412,6,40
8136834,4,18
8136835,2,17
8132413,3,11
8132415,3,38
8132414,2,31
8129540,4,34
8121822,5,19
8121823,3,39
8029360,6,27
8031809,6,28
8029359,3,35
8029358,6,12
8029357,2,39
8029355,2,23
8031806,4,22
8029356,2,25
8031808,3,19
8122492,6,14
8127565,2,14
8121824,4,28
8121825,6,11
8113560,4,18
8113561,6,10
8113559,6,38
8121820,7,13
8031817,4,18
8031814,5,10
8031813,6,28
8031810,6,8
8031816,6,11
8136843,5,32
8136844,4,39
8113563,3,38
8113565,5,17
8113564,7,38
8113562,4,15
8115495,3,26
8033707,4,19
8033705,5,24
8033708,3,20
8033704,6,23
8029347,4,12
8138867,6,37
8127566,6,19
8127006,6,7
8029348,5,17
8121174,4,24
8132443,5,6
8132440,7,10
8132439,3,13
8132442,5,40
8132441,6,36
8121202,2,21
8121200,5,9
8121205,3,15
8121203,7,13
8121201,2,15
8121204,3,7
8121192,2,36
8121195,6,13
8121193,3,19
8121197,6,7
8121194,7,24
8127007,7,13
8132431,2,31
8132432,2,26
8132433,4,22
8132434,2,21
8132430,6,9
8132429,7,12
8132428,4,7
8132427,2,10
8136840,4,31
8136841,5,18
8136842,4,39
8127564,7,9
8027929,3,13
8027928,5,19
8040582,7,14
8027932,3,22
8040585,5,28
8029026,6,5
8040583,4,28
8029027,6,11
8121176,4,7
8127349,7,9
8013262,3,34
8110468,7,21
8123616,4,29
8140338,7,26
8131339,4,7
8123612,2,10
8131335,6,25
8140334,3,23
8131337,6,33
8121743,4,31
8121742,5,33
8140333,7,29
8131336,2,14
8121744,3,21
8121745,2,36
8121746,6,38
8121750,2,31
8121748,4,31
8140331,5,24
8140335,5,8
8131334,5,37
8131341,3,25
8140337,7,23
8136557,6,34
8136558,7,33
8136559,2,32
8136560,4,38
8136561,7,18
8136562,5,5
8131346,5,12
8131345,5,8
8136917,5,25
8136916,5,17
8136918,4,8
8136910,6,12
8136911,7,24
8136913,5,28
8136912,6,13
8136915,4,40
8136914,6,29
8140285,3,35
8140287,6,32
8140289,5,27
8140293,7,12
8140291,6,32
8140296,6,36
8140284,6,15
8140286,6,30
8140288,4,26
8140292,5,36
8140290,3,6
8140295,7,23
8016966,7,27
8022814,6,23
8022815,3,18
8028074,4,20
6039949,4,33
6039950,6,10
8024895,2,12
8024894,2,13
8115304,2,8
8143085,6,30
6030923,3,11
6030924,3,23
8141303,2,23
6533230,4,34
8141302,6,23
8022083,5,22
8139420,4,25
6030925,2,38
6030926,3,23
8022084,6,20
8126923,3,29
8026641,3,8
8137217,4,30
8137216,3,39
8009439,6,19
8023196,7,28
8009440,4,5
8030084,4,39
8139422,6,23
8019048,7,22
8016965,3,21
8022811,6,40
8022812,2,25
8009481,6,29
8116166,2,27
6039951,7,9
6039952,5,33
6309925,3,39
8139421,7,11
6030930,3,23
6030943,7,39
6309926,7,11
8018894,3,40
8022816,6,38
6301006,7,30
8001392,4,7
8042088,3,24
8020632,6,9
8020951,6,17
6301005,5,28
8020631,4,32
8039640,4,35
6535941,3,24
8135314,6,9
6030941,4,22
6530397,2,33
8005306,7,10
8124604,2,28
8031391,5,22
8132563,7,18
8132558,6,15
9997344,4,20
9997347,3,27
9991298,4,28
8117562,4,33
8117554,3,18
8117558,4,40
8117561,5,16
8037194,5,21
8037192,7,25
8037193,3,24
8117553,7,11
8117557,6,37
8013489,7,14
8011642,7,18
8011643,5,22
8011644,6,12
8011646,2,29
8011645,2,10
8117563,7,17
8016274,6,14
8010560,6,34
8039980,3,11
8010561,5,21
8117555,7,38
8010558,6,29
8010557,5,8
8010556,7,16
8117559,5,40
8039982,6,19
8024772,6,20
8039983,4,7
8010559,4,28
8040261,7,40
8040259,3,32
8040260,5,6
8117560,2,15
8117552,6,10
8117556,2,7
8010141,6,13
8010140,7,19
8010142,2,28
8010139,2,8
8010138,4,9
8139087,2,27
8139085,7,14
8139086,3,24
8139089,4,24
8139090,3,9
8139088,6,22
8133674,5,34
8133673,7,21
8142442,4,20
8142443,5,25
8133675,2,5
8139095,2,22
8133672,7,31
8133670,2,17
8133671,4,18
8009691,2,34
8012663,7,16
8013678,6,33
8137212,3,27
8009696,5,10
8009690,6,8
8026804,2,17
8115568,6,17
8010131,3,10
8132454,2,17
8132452,3,33
8012431,4,39
8010753,4,37
8132450,3,6
8009695,3,19
8132451,5,20
8139104,6,33
8139103,4,40
8133683,5,12
8133681,3,35
8133684,3,30
8133685,4,33
8133686,7,37
8139102,5,38
8133682,4,10
8143912,5,25
8143916,7,15
8012875,7,27
8140589,2,35
8111369,2,27
8111367,7,6
8111368,6,21
8119469,6,40
8119472,6,14
8119473,4,24
8119468,4,35
8119470,7,26
8119471,4,13
8133679,4,18
8133678,2,21
8133680,3,16
8143909,4,36
8140586,7,33
8137213,2,39
8139096,4,24
8139097,3,26
8143910,7,11
8139098,2,29
8139099,5,29
8139100,5,29
8139101,3,23
8143911,5,25
8010146,3,39
8010148,3,37
8013756,2,28
8012625,5,39
8012874,5,26
8139092,6,32
8139091,5,5
8139093,2,19
8143913,4,5
8143915,5,28
8143914,6,17
8015088,7,21
8136611,4,25
8136612,2,8
8136610,7,21
8008293,6,33
8019249,4,38
8019250,4,18
8131326,6,30
8019252,2,17
8019251,6,17
8128522,5,32
8007770,7,24
8007771,7,28
8023137,3,23
8131328,4,9
8007768,2,30
8007767,6,24
8131325,6,34
8142361,2,13
8142362,5,24
8142359,3,40
8142360,3,27
8029531,3,27
8029532,7,9
8029529,7,37
8121165,4,32
8121166,3,26
8121164,4,31
8121162,4,33
8042768,5,23
8042769,5,16
8042767,3,17
8042766,2,8
6300874,5,20
6300875,3,6
8011552,7,26
8003115,5,6
6300873,7,8
6300872,5,21
6300871,6,39
6530660,5,9
6530661,4,37
6530657,2,30
8022270,3,6
8022272,6,25
8022268,2,29
8131094,2,37
8131095,3,33
8131330,5,12
8131093,7,36
8131092,5,37
8142129,2,32
8012660,2,5
8012661,2,36
8012658,5,37
8012657,7,5
8038723,6,39
8034955,6,11
8034956,5,20
8034544,2,40
8025825,5,22
8025827,3,31
8122009,2,27
8122007,6,8
8122008,4,11
8034957,7,7
8025828,5,19
8007783,6,6
8007784,2,8
8007785,3,40
8025434,4,11
8113891,3,25
8004783,5,20
8025433,4,9
8137336,6,11
8126876,6,26
8143443,2,34
8004784,3,31
8034414,6,37
8025438,6,35
8113892,4,39
8014666,4,6
8025437,2,10
8143442,2,9
8014667,6,31
8031093,3,20
8034377,5,10
8021795,4,36
8011790,5,39
8028685,7,28
8013597,7,27
8011791,5,15
8028689,7,24
8039150,2,26
8011770,6,35
8031094,7,27
8011771,4,13
8018360,6,23
8018361,3,11
8126870,3,14
8126871,4,23
8126728,4,8
8138809,6,23
8137335,3,39
8137211,5,5
8127905,4,23
8034416,3,40
8125071,5,23
8018386,5,13
8034415,5,40
8126729,2,8
8033829,4,21
8034837,2,35
8032733,6,29
8034406,4,32
8032734,2,9
8032735,3,30
8033830,3,35
8033831,2,27
8034839,4,24
8033832,4,12
8034468,2,15
8034405,3,35
8034838,5,6
8034493,6,34
8034176,6,38
8033988,7,9
8034132,6,31
8032739,7,14
8032740,7,20
8034469,2,26
8033986,5,30
8033833,5,18
8033834,5,20
8032736,3,22
8033835,5,22
8034470,4,16
8032741,6,35
8034404,6,17
8033836,5,29
8033837,7,12
8032737,2,31
8033838,5,34
8034492,5,26
8034379,7,38
8032742,5,26
8033839,4,35
8033987,7,20
8033840,2,30
6310462,3,19
6310496,3,26
6310497,6,20
6310463,2,14
6310488,3,5
6310464,6,10
6310478,2,5
6310491,4,11
6310470,6,19
6310489,7,10
6310466,3,33
6310479,7,37
6310471,3,7
6310486,6,34
6310490,6,19
6310480,3,16
6310493,3,39
6310483,7,12
6310472,7,9
6310475,6,33
6310487,7,8
6310484,6,12
6310473,6,38
6310476,2,32
6310477,5,21
6310468,5,13
6310482,3,18
6310495,3,30
6310474,7,14
6310469,7,14
8012463,2,35
8012458,7,18
8021941,4,37
8021960,6,28
8021961,3,26
8021946,5,39
8021963,6,21
8142373,4,13
8131494,6,12
8132852,5,38
8120969,7,9
8043445,7,17
8043590,7,28
8043591,2,11
8141914,4,11
8143031,3,14
9997507,6,18
8015446,3,30
9997404,3,20
8015440,6,32
9997401,2,23
8043441,4,31
8112031,4,6
9997586,4,30
8043589,3,27
8120968,7,8
8120967,2,5
8120966,5,26
9997510,5,22
8043587,6,28
8143030,7,21
8002137,3,18
8135313,5,7
8033410,2,31
8135312,5,20
8033411,2,23
8119002,7,12
6300535,7,38
6300515,5,19
8119001,5,12
6300516,7,28
6300517,3,36
8130509,2,8
8122934,5,20
6300536,5,20
6300518,3,11
8130511,3,36
8122935,2,26
6300537,7,28
6300519,2,22
8119004,5,24
8000732,6,34
6300521,5,30
8122936,4,23
6300522,7,33
6300523,3,10
8135685,2,38
8024910,7,15
6300524,3,31
6300525,7,20
6300526,2,30
8130508,7,31
6300528,3,11
6300529,5,29
8000292,6,6
6300530,5,28
6300531,6,13
