product_id,current_stock,min_stock,max_stock,reorder_point
8016927,7,9,106,43
8014520,117,25,187,82
8014519,29,33,164,79
8011041,166,23,221,92
8011036,110,27,205,89
8010794,36,19,92,45
8016926,32,27,110,56
8132859,144,14,109,47
8140087,77,23,93,48
8133582,91,39,138,74
8133584,212,6,191,71
8132861,109,24,183,80
8132860,21,33,140,70
8133583,15,18,196,80
8133586,1,11,91,39
8021024,11,35,250,110
8033858,264,32,252,109
8022476,108,10,97,40
8022477,100,33,156,76
8022478,193,36,215,99
8022479,103,29,106,56
8022480,254,33,218,98
8022469,19,35,190,89
8115353,135,14,186,74
8022481,183,31,157,75
8022471,54,38,164,82
8022473,212,14,228,89
8022482,121,26,234,99
8115355,130,6,146,55
8022470,8,26,151,70
8022472,118,15,203,81
8022474,24,34,249,109
8022475,14,5,246,89
8115354,110,7,181,68
8022483,128,36,117,64
6039446,60,15,98,44
6206016,124,36,135,71
8001303,83,31,194,88
8013177,212,7,191,71
8002715,251,32,221,98
6253702,57,24,169,75
6253703,74,26,120,59
8035981,55,39,102,61
8031545,196,29,196,87
8141838,171,17,223,89
8032489,173,23,153,69
8028028,170,32,167,79
8009001,186,32,231,102
8127397,50,15,90,41
8009000,48,40,139,75
8032490,59,31,139,69
8140342,160,8,158,61
8140343,105,5,75,30
8042035,127,36,125,67
8141555,63,20,96,47
8141553,57,8,73,31
8141554,224,7,206,77
8141552,140,24,237,99
8135071,66,7,127,49
8135078,164,24,146,67
8129534,2,19,89,44
8132402,37,13,172,69
8039519,34,12,155,62
8037073,62,17,146,62
8127512,107,15,205,82
8119599,193,12,155,62
8027823,103,8,153,59
8027821,19,14,135,56
8039518,50,21,197,83
8024271,266,5,250,91
8124620,127,10,238,90
8037072,46,32,134,68
8027822,237,26,220,94
8039517,97,13,126,53
8127517,126,40,265,119
8134733,190,13,175,70
8134732,252,38,230,105
8140134,300,26,268,111
8132399,16,9,94,39
8024269,12,12,124,51
8119583,58,27,256,107
8129637,153,35,114,63
8027824,64,27,212,92
8124733,21,13,148,60
8024288,28,26,132,63
8029974,277,11,255,96
8000557,100,26,183,81
8000556,69,17,193,79
466939,14,18,125,55
9995000,206,35,208,96
8039099,1,6,89,35
8003163,91,15,164,67
8008711,2,9,116,46
8003168,124,14,132,55
8039102,51,24,180,79
8039103,32,23,263,107
8014180,131,16,158,66
8039100,140,13,207,81
8039101,20,7,94,37
8003164,265,24,238,99
8003161,98,16,158,66
8138970,192,36,207,96
8140003,49,33,208,94
6300083,17,15,94,43
6300081,16,40,189,92
6033106,59,28,154,72
6033111,13,23,235,97
6300085,62,29,91,51
6300075,45,32,143,71
8039084,50,37,115,64
6300078,49,5,94,36
8001017,244,34,276,119
8001018,27,36,152,77
6300077,145,15,184,74
8011251,36,11,146,58
8138972,29,7,175,66
6033112,155,35,167,81
8021923,103,35,179,85
8039082,34,19,114,52
8039081,99,34,193,90
8039083,167,35,165,81
8039098,132,17,123,54
6033263,109,38,259,115
6300086,16,26,254,106
8005262,21,36,148,75
8003175,63,21,229,94
6300079,19,13,137,56
8140005,177,17,149,63
8014184,4,34,95,55
6300076,9,8,106,42
8127425,129,12,168,67
8128790,58,9,147,57
8140007,72,30,265,112
6033262,20,5,130,49
8003169,56,25,215,92
6300080,83,13,129,54
6033109,120,20,162,70
8140001,16,10,87,37
6300084,28,15,162,66
6300082,7,27,159,73
8138971,172,9,151,59
8007404,64,30,103,56
8003162,38,10,119,48
8139109,190,40,260,117
8139110,201,36,200,93
8142878,110,35,215,98
8139111,64,40,106,63
8142879,78,27,128,62
8139107,174,21,173,74
8139106,177,38,233,106
8139108,88,17,159,67
8139112,122,8,115,45
8114511,221,9,200,76
8042814,81,36,182,87
8141709,118,30,202,90
8136620,110,40,244,111
8141713,104,38,238,108
8109554,126,40,131,72
8042812,75,14,77,36
8121374,83,23,90,46
8141710,283,28,244,104
8141712,230,24,215,91
8140192,226,15,219,86
8121372,151,10,226,86
8137813,160,9,218,82
8137814,81,6,194,72
8137815,43,29,250,106
8127014,16,22,136,62
8127015,98,36,166,82
8127016,184,33,208,94
8137253,145,16,198,80
8042809,1,30,93,52
8137254,149,27,153,71
8042810,71,8,189,71
8109556,74,38,279,122
8109553,222,37,269,118
8141711,66,18,80,40
8116940,11,13,173,69
8121371,234,15,223,88
8109558,151,29,146,70
8109559,71,13,94,41
8114514,43,30,277,116
8133591,31,25,224,95
8133593,131,28,111,57
8133590,50,21,84,43
9999863,13,21,157,69
8133595,13,9,168,65
8133594,64,35,184,87
8133598,71,17,142,61
8133596,194,11,244,93
8139526,261,38,263,117
8139524,66,9,147,57
6039774,87,10,106,44
8136990,70,29,199,89
8136987,95,39,229,106
8136989,142,28,152,71
8136988,22,33,274,117
6218600,82,19,128,57
8138056,156,39,178,88
8122905,149,34,186,87
8122904,42,28,170,78
8122907,146,30,203,91
8122908,1,27,172,78
6298008,40,11,172,67
8039855,144,38,108,63
8034221,124,17,263,103
8034222,46,5,163,60
8034223,71,40,213,101
8034224,39,21,214,89
8034374,273,23,249,102
8136859,29,17,105,48
8034225,5,20,187,78
8034226,185,19,185,77
8122012,41,12,130,53
8042474,229,16,255,100
8132477,32,13,252,97
8132479,55,26,189,83
8135277,107,28,268,112
8132476,36,10,96,40
8132478,52,30,203,91
8121342,95,30,267,113
8121341,43,17,177,73
8039626,41,36,112,63
8035227,120,22,170,74
8035231,131,26,232,98
6034201,34,8,208,78
8001080,236,37,268,118
8126248,107,31,208,93
8031502,54,36,106,61
8132172,48,33,252,110
8126251,58,30,179,82
8026154,32,30,136,67
8015557,211,13,226,88
8015558,166,17,144,61
8126277,99,33,143,72
8126278,16,31,159,76
9931907,95,32,279,118
8026005,141,13,129,54
8017451,97,37,265,117
8017452,217,17,205,83
8039210,39,34,190,89
8125470,122,9,154,60
8135930,143,19,189,79
6300455,59,23,248,102
6300454,6,39,142,75
8110716,208,38,254,114
8135931,277,24,273,111
8117773,186,24,222,93
8130592,68,36,132,70
8008339,77,34,205,94
8130587,89,17,126,55
8020228,121,33,116,62
8026357,37,20,145,64
8026358,71,26,243,102
8124698,149,36,196,92
8130582,102,15,79,37
8138365,49,30,93,52
8127608,38,24,161,72
8127607,96,11,139,56
8016429,147,28,262,110
8007415,73,17,98,45
8016428,198,26,232,98
8019282,79,20,161,69
8019281,70,22,183,78
8020376,140,12,153,61
8028150,74,24,112,55
8028151,41,18,90,43
8117288,91,22,109,52
8117290,74,27,139,66
8039608,125,32,279,118
8039609,99,6,73,29
8036580,47,26,93,49
8036581,68,8,155,59
8041743,157,26,120,59
8021529,38,22,235,97
8124948,232,27,201,88
8124946,176,6,249,91
8136874,139,27,210,91
8136871,84,34,96,56
8136876,3,40,195,94
8021530,86,24,267,109
8128767,53,38,282,123
8109493,102,25,93,49
8109494,145,13,178,71
8021532,114,10,204,78
8038586,80,10,127,51
8021531,54,12,132,54
8121119,45,40,156,81
8122276,66,16,151,63
8122275,12,7,179,67
8122277,178,36,201,94
8116128,236,29,227,98
8136881,81,28,154,72
8116130,259,28,232,99
8116129,233,38,226,104
8116117,104,9,185,71
8128768,116,15,122,52
8116122,82,16,95,44
8116118,28,19,156,67
8043163,18,31,128,65
8025759,206,39,236,108
8138423,19,19,236,95
8138429,194,31,276,117
8138425,52,18,100,47
8138430,209,20,225,92
8037770,42,6,121,46
8025760,121,19,131,58
8138427,198,38,235,107
8138422,156,33,172,82
8138428,34,9,107,43
8138426,16,10,86,37
8025762,195,34,264,115
8037767,93,37,284,123
8122278,70,14,88,40
8122279,76,8,101,41
8043332,230,17,225,90
8007836,119,11,218,83
8124943,200,9,204,77
8124942,110,19,147,64
8136873,173,24,201,86
8136870,4,19,159,68
8136875,43,19,89,44
8021526,103,5,163,60
8109488,101,9,69,30
8109490,207,15,241,94
8021528,44,14,133,56
8038587,137,7,125,48
8021527,58,40,271,121
8121117,266,16,227,90
8119741,148,17,190,78
8119742,8,34,229,102
8143919,183,40,176,88
8143923,260,32,262,113
8143921,56,30,119,61
8143925,112,12,73,33
8143928,208,25,226,95
8143926,197,23,230,95
8143922,91,15,125,54
8143924,136,36,141,73
8143927,115,9,136,53
8143920,106,22,85,44
6301903,48,22,211,88
6301902,13,10,181,70
6030057,153,22,142,64
8028832,88,23,240,99
8022108,46,40,266,119
6310247,224,21,217,90
8007188,96,13,87,39
8000573,18,28,159,74
8037340,133,32,134,68
8037341,212,24,207,88
8115630,65,28,259,109
8032713,153,18,139,60
8016410,95,7,79,32
8023177,122,27,92,50
8016408,163,7,193,72
8016409,138,29,161,75
8016412,151,21,225,92
8016411,118,31,137,68
8024366,1,15,154,64
8024367,19,22,198,84
8023106,55,35,194,91
8034218,153,26,157,72
8007822,73,38,147,76
8035108,129,20,111,52
8037063,59,28,93,51
8007828,242,38,214,100
8007827,94,36,260,114
8007826,121,8,199,75
8021068,198,34,243,107
8021069,71,18,132,58
8021067,266,16,264,103
6030660,122,17,154,65
8007823,79,6,137,52
6301228,103,34,269,116
8007824,243,27,274,113
6030659,79,34,255,111
6301227,27,27,192,85
8139113,69,25,266,109
8038283,130,12,114,48
8038284,96,18,254,101
8141901,93,16,87,41
8030057,171,25,153,70
8030055,118,36,206,96
8030054,95,39,244,111
8138606,77,34,190,89
8127822,127,8,257,95
8114282,97,19,120,54
8014201,190,25,164,74
8136522,14,14,139,58
8136523,82,28,185,83
8136524,127,5,152,56
9932001,67,9,87,36
8010382,140,29,108,57
8010383,224,38,248,112
8038798,238,9,216,81
9932002,165,8,137,53
8022118,29,8,82,34
8022119,117,32,215,96
9931999,256,38,266,118
9932000,98,37,97,58
8120639,174,20,246,99
8001150,246,16,226,90
8143584,32,18,122,54
6033203,235,19,239,96
6309906,22,20,108,51
8136908,30,16,246,97
8135706,103,15,165,68
8135705,129,14,211,83
8135704,123,24,241,100
8038679,84,16,94,43
8138163,167,11,167,66
8140021,6,10,114,46
8126769,30,11,196,76
8126770,17,10,95,40
8132676,81,26,88,48
8132685,67,33,102,57
8128206,166,11,243,92
8132684,168,39,259,116
8126771,203,8,227,85
8021785,34,29,142,69
8021784,79,23,252,103
8021787,21,12,176,69
8021783,15,38,286,125
8126768,35,5,122,46
8021786,107,16,77,37
8021782,65,37,116,65
8126767,192,34,208,95
8123874,119,19,128,57
8126766,144,18,130,57
8018543,58,28,250,106
8020203,41,20,267,106
8020470,167,38,185,89
6242317,200,12,191,75
8021013,69,24,108,53
6242318,224,16,228,90
8018893,186,26,260,108
8039874,110,11,105,44
8019981,125,24,188,81
8141466,28,39,105,62
8035176,233,12,242,93
8018518,141,19,192,80
8016561,4,6,232,85
8039028,22,8,207,78
8039034,140,35,277,120
8142525,170,5,169,62
8128204,12,14,161,65
8128205,142,27,126,62
8039031,152,16,124,54
8039032,91,40,251,114
8039030,175,36,136,71
8039029,256,25,244,102
8039033,87,20,195,81
8038215,180,35,199,92
8030011,74,30,233,101
8030013,99,37,274,120
8033115,163,7,218,81
6242319,159,9,252,94
6203582,248,7,254,93
8003056,44,23,185,80
8016511,120,10,224,85
6242320,205,13,167,67
8028590,268,36,279,121
8028591,115,14,208,82
8010487,61,20,100,48
8010488,164,17,205,83
8010485,139,40,112,65
8010486,74,28,189,84
8124078,56,19,90,44
8124081,6,7,199,74
8143779,305,33,283,121
8143815,30,15,241,94
8132686,95,7,145,55
8131066,20,40,161,82
8131041,152,10,186,72
8131047,12,9,85,36
8131046,70,11,200,77
8131077,82,15,206,82
8131089,105,11,243,92
8131065,14,10,86,37
8131088,15,11,83,36
8131072,153,33,162,78
8131061,57,30,112,59
8131083,86,29,249,106
8131073,230,21,196,82
8131062,67,26,191,84
8131084,46,14,97,43
8131075,72,10,222,84
8134134,221,29,187,84
8131098,115,21,110,52
8131087,78,34,234,104
8131074,96,33,252,110
8131063,7,36,165,81
8131085,103,13,219,85
8131071,139,12,122,51
8131040,57,5,238,87
8131060,62,15,250,97
8131079,72,11,106,44
8131058,42,7,196,73
8131070,60,6,80,32
8131059,317,38,286,125
8131081,48,16,127,55
8131056,124,31,281,119
8131057,47,35,118,64
8131055,10,19,246,98
8137779,43,5,148,55
8137777,50,19,83,41
8137778,124,19,136,60
8137780,42,36,197,92
8131048,213,35,240,107
8131044,35,7,108,42
8131043,186,38,164,82
8131039,54,12,78,35
8131042,115,14,133,56
8131080,12,23,134,62
8137784,30,19,197,81
8137785,34,22,116,55
8137782,162,29,197,88
8137781,91,33,103,58
8137783,92,22,187,80
8137786,34,26,146,68
8134084,113,10,138,55
8017216,45,21,81,42
8138124,138,27,216,93
9931813,238,37,227,104
8009987,196,39,191,92
8126961,171,25,269,110
8035110,125,10,91,38
8008142,40,14,87,40
8129521,106,11,173,68
8129519,13,16,218,87
8032622,129,9,169,65
8035180,175,18,196,80
8024290,123,39,128,70
8041707,14,28,235,100
8126960,110,34,122,65
8129520,261,33,235,104
8024795,134,23,234,97
8121475,137,5,159,59
8018327,108,34,229,102
8119465,27,33,283,121
8008107,143,37,180,87
8012042,63,37,147,76
8012041,16,14,182,73
8012366,21,38,202,95
8010206,57,39,198,95
8141797,22,7,237,88
8012365,60,15,143,60
8005358,151,19,263,104
8141798,22,23,139,64
8131104,106,9,119,48
8131105,13,10,223,85
8012861,17,35,241,107
8020935,158,33,247,108
8016547,50,16,206,83
8011917,209,8,231,86
8011918,144,23,154,69
8142757,154,35,231,104
8026008,61,27,146,69
8026007,123,18,98,46
8130790,108,29,277,116
8019972,220,27,212,92
8043407,118,35,99,57
8040969,160,34,238,105
8121105,208,20,171,73
8008702,4,11,208,80
8008699,91,30,120,62
8039644,153,35,163,80
8039643,120,9,88,37
8008703,100,6,77,31
8008700,165,34,193,90
8008704,114,35,235,105
8008701,79,29,121,61
8019948,67,17,264,103
8023141,178,33,139,70
8017645,57,17,144,61
8013450,189,6,153,57
8021644,210,30,170,79
8021714,35,14,78,36
8025844,134,38,118,66
8024728,197,29,222,97
8024727,160,23,169,74
8024726,176,20,219,90
8040880,91,22,163,71
8025293,14,39,213,100
8024740,160,14,193,77
8024736,36,28,111,57
8024737,98,37,128,69
8024738,73,19,154,66
8024739,224,32,232,102
8117222,81,23,132,61
8024706,52,5,88,34
8024701,80,14,111,48
6300945,26,36,157,78
8024700,46,37,103,60
6300944,203,21,201,84
8024699,23,5,200,73
6300943,28,29,110,57
8024702,38,12,220,85
6300946,59,10,212,81
8024703,89,11,103,43
6300947,43,8,102,41
6301836,28,8,190,72
8024693,130,10,219,83
8024692,87,39,106,62
8024691,111,22,192,82
8024746,96,22,202,85
8024745,120,40,103,62
8024744,273,23,259,106
8024759,53,36,189,90
8024758,247,33,219,98
8024757,28,29,142,69
8024734,115,14,216,85
8024732,79,13,227,88
8024735,7,35,206,95
8141027,47,27,156,72
8141026,268,29,233,100
8141050,275,27,251,105
8117215,13,25,192,83
8117216,107,33,106,59
8117217,127,25,236,99
8118560,130,34,228,102
8038907,113,26,134,64
8038906,167,29,131,65
8038905,108,5,121,46
8133111,59,38,265,117
8133128,97,25,176,78
8118561,114,20,176,75
8126129,117,35,166,81
8126130,234,28,270,113
8126116,32,8,166,63
8126117,11,13,223,87
8126113,4,7,145,55
8126120,234,29,231,100
8126119,108,19,133,59
8126121,33,31,191,87
8038915,128,8,98,40
8038914,172,40,273,122
8038913,153,8,234,87
8038916,115,12,120,50
8118562,44,38,245,110
8126111,31,5,150,56
8126110,1,10,70,31
8126108,95,23,120,57
8126112,14,7,169,64
8126105,120,15,110,48
8126106,227,38,192,92
8038911,209,24,238,99
8038910,93,10,164,64
8038909,131,22,135,62
8038912,3,19,123,55
8024697,3,13,259,99
8024696,75,28,115,58
8024695,288,28,278,116
8024698,14,29,96,52
8133129,128,30,199,89
8133130,36,21,257,104
8133131,248,33,267,115
8041132,99,19,93,45
8041133,132,37,251,112
8025831,55,22,213,89
8024712,128,40,190,93
8024711,45,15,114,50
8024710,41,25,220,93
8024713,25,28,269,112
8024724,31,15,186,75
8024723,218,23,242,100
8024725,45,36,132,70
8024754,18,28,216,94
8024753,67,7,126,49
8024752,184,18,176,73
8024755,81,15,211,84
8024756,223,6,198,73
6300950,44,32,196,89
6300948,60,9,142,56
8024716,55,29,163,76
8024715,56,30,230,100
8024717,47,11,82,36
8024748,78,36,172,84
8024747,160,6,241,88
8024750,104,25,87,47
8024751,105,36,114,63
8032366,45,11,158,62
8024704,204,40,275,122
8024705,111,10,181,70
8024694,120,10,203,78
8030141,123,11,84,37
8030148,115,23,107,52
8030143,195,19,209,86
8030149,121,10,155,61
8030154,132,21,133,60
8030145,131,37,254,113
8030151,8,20,238,96
8030155,195,27,271,112
8030146,212,30,219,96
8030152,118,19,163,69
8030158,44,13,86,39
8024730,29,24,120,58
8024729,16,29,183,83
8126154,110,37,109,62
8133146,41,25,136,64
8133140,204,5,255,93
8133141,102,15,203,81
8133142,45,15,217,86
8117210,38,6,101,39
8126889,37,40,100,61
9999138,149,37,113,64
9995411,101,14,113,49
8025274,115,5,92,35
9995476,150,20,187,78
8004175,4,18,136,59
8012101,124,5,213,78
9998744,114,18,174,73
8127788,182,24,227,95
8127806,18,18,180,75
8138840,223,25,185,81
9999781,98,32,119,62
9999779,49,36,263,115
8012474,102,21,152,67
8138841,43,29,230,99
8143669,173,36,229,104
8042714,67,8,253,94
8040942,39,40,224,104
8030209,29,7,241,89
8143668,246,40,269,120
8026951,47,6,115,44
8128990,84,6,233,85
8015927,211,31,202,91
8128357,22,11,124,51
8127617,81,22,83,43
8128989,19,12,102,44
8015745,205,21,165,71
8015928,152,20,248,100
8130727,220,32,224,99
8143667,67,22,184,79
8119251,173,12,159,63
8141008,33,26,151,70
8141007,133,36,172,84
8141006,155,17,228,91
8141020,62,30,134,66
8141019,48,27,263,110
8141018,56,22,118,56
8141009,29,16,121,53
8141023,206,20,176,75
8141022,250,40,260,117
8141021,97,17,206,83
8141015,71,39,186,90
8141017,178,19,155,67
8141014,144,10,246,93
8141016,231,36,217,99
8141011,124,32,149,73
8141013,98,6,88,35
8141010,19,12,200,78
8141012,80,14,176,71
8141002,222,11,237,90
8141001,71,6,72,29
8141000,88,32,249,108
8141024,71,15,193,77
8141005,35,14,104,46
8141004,249,21,214,89
8141003,68,39,220,102
8118475,236,14,245,95
6300887,64,39,139,74
8128415,145,29,159,75
8117990,225,30,185,84
8128414,228,36,208,96
8123439,191,37,260,115
8123438,141,34,205,94
8128411,145,18,227,91
8133602,185,38,150,77
8122889,19,15,130,55
8017062,26,27,161,74
8128413,165,19,139,61
8138818,260,39,239,109
8118839,105,27,243,103
8128412,55,23,99,50
6300903,157,36,166,82
6300886,43,27,268,111
8131673,41,19,91,44
8123440,136,25,167,75
6300894,255,34,260,113
6300882,53,27,121,60
8024093,117,39,204,97
8139707,4,10,255,96
8139708,61,8,121,48
8117182,179,33,162,78
6300890,161,40,216,102
8113894,4,8,115,45
8023086,64,9,149,58
8119335,76,13,197,77
8119339,71,38,121,67
8119336,4,25,169,75
8119338,90,36,196,92
8119340,21,29,170,78
8119337,92,13,83,38
8022700,150,20,138,61
8119284,219,29,277,116
8119283,61,18,121,54
8140152,135,17,100,46
8110453,127,31,125,64
8143719,68,30,128,64
8026692,145,7,130,50
8021251,63,29,132,65
6301864,214,7,223,83
8021252,11,19,149,65
9931766,87,9,242,91
8012791,36,23,129,60
6301848,131,32,213,95
8021240,117,29,179,82
6301857,130,30,164,77
8014701,103,20,139,62
8036601,6,8,93,38
8118144,141,39,107,63
8021234,186,14,212,83
6301862,180,40,150,79
8033450,45,32,161,77
8014702,12,19,140,61
8123496,26,21,253,102
8031516,108,16,149,63
8031514,114,17,155,65
8123497,74,22,178,77
8012788,81,28,95,51
8023280,172,36,262,115
8021249,84,13,133,55
8003312,259,31,223,98
8017072,100,8,185,70
6301844,73,9,91,38
8023275,66,12,262,100
8022223,158,13,160,64
8033433,196,39,281,124
8021243,110,15,88,41
8021244,154,9,211,80
8023278,90,35,97,57
8017073,78,12,196,76
8019242,171,27,146,69
8134902,233,8,205,77
8134903,195,10,213,81
8140571,17,7,185,69
8123498,25,20,145,64
8118142,124,17,128,56
8021237,51,36,114,63
8021238,119,34,173,83
8140498,185,25,149,68
8021239,100,9,74,32
8021247,69,28,233,100
8120416,123,17,233,93
8026690,67,31,163,77
8026691,46,40,264,118
8143718,90,25,261,108
8010861,59,32,209,94
8021250,44,37,229,104
8023152,69,37,103,60
9992818,174,27,225,96
8142711,184,25,164,74
8142712,191,13,261,100
8142714,41,34,181,85
8142715,76,6,122,47
8142716,65,39,283,124
8142717,114,9,130,51
8142718,245,37,264,116
8124474,103,19,224,91
8124477,245,10,239,90
8124475,121,5,139,52
8124478,181,24,170,75
8124476,100,8,212,79
8124479,7,34,122,65
8009483,87,33,107,59
8010862,60,28,118,60
8023214,257,38,256,114
8139687,115,30,147,71
8139688,82,39,260,116
8139686,53,15,201,80
6530369,36,28,230,99
8003906,123,37,218,100
8021607,31,18,200,82
9996210,155,11,200,77
9992934,127,16,103,46
8113482,50,27,193,85
8113483,169,29,276,115
8113484,1,16,248,97
8109806,51,10,189,73
8109804,62,20,181,76
8124425,92,16,77,37
8136860,51,11,94,40
8135292,231,33,238,105
8138925,91,23,90,46
8138923,189,21,268,107
8138922,50,10,115,47
8138924,87,9,72,31
8141789,164,38,159,80
8141788,137,14,213,84
8141792,239,10,225,85
8141791,183,12,175,69
8141790,37,8,86,35
8121506,166,10,211,80
8121507,22,25,103,52
8009917,10,8,90,37
8009918,36,17,153,65
8009919,25,10,74,32
8012573,89,10,101,42
8009920,177,28,274,114
8012574,122,19,102,48
8009923,150,7,213,79
8013947,127,37,113,64
8009924,272,32,268,115
8009925,180,9,202,77
8012576,35,40,234,108
8009926,97,14,110,48
8009927,101,16,157,65
8009928,32,23,162,72
8009929,233,22,195,83
8009930,56,12,164,65
8009932,110,20,268,107
8009933,73,36,274,119
8009934,14,8,169,64
8121509,92,11,185,72
8009935,282,34,260,113
8009939,18,40,169,85
8128087,3,18,156,66
8033381,152,6,212,78
8110082,7,16,177,72
8110085,164,40,175,87
8110080,133,40,189,92
8110083,210,25,268,110
8110039,144,18,144,62
8032353,123,26,214,92
8032351,2,21,226,93
8032352,76,16,208,83
8110074,107,25,202,87
8110079,89,39,164,83
8110071,25,21,121,56
8110072,108,16,126,55
8123451,86,39,131,71
8123449,179,11,187,73
8123450,139,24,224,94
8123448,75,6,175,65
8130666,195,38,241,109
8130667,18,27,101,53
8130670,122,32,247,107
8118226,65,16,160,66
8118231,89,39,269,120
8118227,168,16,217,86
8118232,86,31,148,72
8118228,233,28,211,92
8118229,220,36,262,115
8118230,174,16,218,87
8130983,67,36,102,59
8130984,217,29,266,112
8130982,206,21,254,103
8110100,256,35,273,118
8110104,230,29,208,92
8110106,67,31,210,94
8121728,215,18,242,96
8110044,91,19,85,42
8140212,3,18,263,104
8140213,124,36,107,61
8140214,107,15,173,70
8115711,1,33,149,74
8115710,195,10,198,76
8033168,114,9,75,32
8143130,64,8,210,79
8110141,186,40,197,95
8110126,222,24,216,91
8110142,161,13,139,57
8032355,30,38,109,63
8135860,305,19,268,106
8131461,14,22,268,108
8131465,97,31,204,92
8131463,131,14,125,53
8131462,241,9,231,87
8131466,125,25,255,106
8118221,32,13,100,43
8124700,97,10,257,96
8119047,18,17,210,85
8119038,68,23,157,70
8119034,231,35,267,116
8124701,29,26,97,51
8119048,77,18,199,81
8124705,178,36,194,91
8119044,10,14,210,83
8119040,68,12,119,49
8141618,201,30,208,92
8138140,130,17,215,86
8138139,41,28,161,75
8138141,78,30,260,111
8135228,43,40,236,109
8135229,127,32,157,76
8135226,171,28,153,72
8135227,186,24,211,89
8133759,205,37,178,86
8133760,214,29,193,86
8133763,119,11,103,43
8133761,101,23,169,74
8133762,229,7,216,80
8140211,2,30,274,115
8140210,19,12,144,58
8140209,273,32,267,114
8142198,18,35,245,109
8140200,53,38,116,65
8140202,13,25,166,74
8140201,47,34,249,109
8142196,83,23,178,77
8142201,96,22,160,70
8132079,32,19,173,73
8132088,47,12,76,34
8132085,158,19,181,76
8132086,79,34,178,84
8132082,174,12,183,72
8132080,62,27,173,78
8132087,8,5,229,83
8132083,232,25,226,95
8132084,131,37,196,93
8132081,105,28,256,108
8124225,124,13,178,71
8124226,99,36,249,111
8124223,168,34,163,79
8124216,100,11,252,95
8128577,108,9,188,72
8128569,152,7,134,51
8128573,153,17,227,91
8128570,271,24,252,104
8128586,113,16,93,43
8128572,135,20,251,101
8128587,173,37,204,95
8128582,170,32,280,119
8128585,205,14,258,99
8128571,59,31,180,83
8142909,90,5,135,51
8142910,29,10,244,92
8142912,106,28,174,79
8142911,34,16,216,86
8110051,111,40,122,69
8110052,101,25,198,86
8110049,194,5,201,74
8110047,111,20,185,78
8110050,73,28,214,93
8113112,218,17,194,79
8113104,16,28,166,76
8113110,9,16,118,52
8143761,52,29,166,77
8143760,156,9,124,49
8143759,232,9,207,78
8143762,163,6,219,81
8136829,185,30,227,99
8136828,193,28,235,100
8136830,176,31,255,109
8115713,3,34,140,71
8115712,67,28,88,49
8110084,105,37,131,70
8032362,26,5,161,60
8032363,159,18,181,75
8110115,116,24,168,74
8033780,18,30,112,59
8110099,103,26,99,52
8110093,136,20,167,71
8110091,173,23,226,94
8110092,112,32,281,119
8110090,282,40,274,122
8115707,125,24,252,104
8143139,81,27,231,98
8143140,173,5,164,61
8143141,61,24,175,77
8143142,274,5,240,87
8111974,45,24,134,63
8118048,77,21,169,73
8110063,26,38,200,95
8121718,131,22,166,72
8121719,59,21,265,106
8110062,2,20,95,46
8137299,221,20,242,98
8134295,107,36,274,119
8110060,123,16,119,52
8110061,197,24,260,107
8131473,91,34,212,96
8034938,167,32,227,100
8131478,136,29,193,86
8131477,206,37,232,105
8142210,119,37,186,89
8142212,109,6,209,77
8142211,252,19,241,97
8142214,154,29,260,110
8142213,130,18,209,85
8139016,1,17,102,47
8139014,41,13,181,72
8139017,125,19,180,75
8139015,280,8,247,92
8139018,68,40,117,67
8134333,43,15,150,62
8134336,120,25,181,80
8134340,88,12,188,74
8134341,117,36,209,97
8134334,41,26,244,102
8134338,182,38,157,80
8021045,87,8,151,58
8118979,126,6,185,69
8127947,69,15,215,85
8020464,91,11,179,70
8014876,229,7,205,76
8027038,135,16,122,53
8127946,62,22,127,59
8118978,69,28,267,112
8127945,2,27,224,96
8142478,15,39,154,79
8142477,29,6,69,28
8127943,227,25,200,86
8142446,217,35,206,95
8012109,11,38,120,67
8025592,96,13,107,46
6030214,9,15,136,57
8008483,146,28,227,98
6300998,92,21,142,63
8118957,16,31,98,54
8003947,98,16,116,51
8128870,131,6,214,79
8118945,141,34,179,85
8027033,177,18,213,86
8032484,86,38,196,93
8022602,49,7,134,51
8142481,205,19,259,103
8142480,40,36,248,110
8142479,272,7,257,95
8127948,143,26,194,85
8022603,99,37,230,105
8127944,112,24,111,54
8142445,180,18,261,103
8012108,61,30,105,56
8128871,67,34,153,76
8027036,41,33,222,99
8042278,164,9,147,57
8027037,87,29,215,94
8027035,41,13,101,44
8003949,29,22,117,55
8135384,82,16,212,85
8135385,297,28,276,115
8138933,133,18,169,71
8138932,108,11,106,44
8138935,85,30,177,81
8138931,19,6,95,37
8138930,37,37,154,78
8138936,145,38,181,88
8131625,88,13,80,36
8036787,110,22,208,87
8036793,161,11,217,83
8032475,29,10,77,33
8032476,26,12,139,56
8036788,56,5,138,52
8037397,24,33,123,65
8036791,103,29,172,79
8036789,119,33,259,112
8032479,39,22,94,47
8032477,104,14,261,100
8036792,120,30,231,100
8036790,197,24,240,100
8132070,70,18,152,65
8132074,108,35,175,84
8132071,5,39,175,87
8132075,142,23,110,53
8131624,305,40,279,124
8039167,122,12,213,82
8039170,80,22,168,73
8039172,166,8,211,79
8039169,139,12,138,56
8132076,147,29,140,68
8132072,176,27,150,70
